customerID,Cluster_Tenure,SegmentName_Tenure
9589-ABEPT,2,Long-term
9388-ZEYVT,0,Established
0305-SQECB,1,Very New
7605-SNLQG,0,Established
4670-TABXH,2,Long-term
5561-NWEVX,1,Very New
0064-SUDOG,1,Very New
8561-NMTBD,2,Long-term
5161-XEUVX,0,Established
8292-FRFZQ,0,Established
8591-NXRCV,0,Established
7895-VONWT,3,New
4526-RMTLL,1,Very New
6253-GNHWH,2,Long-term
4566-NECEV,1,Very New
8080-POTJR,3,New
6906-MPARY,0,Established
3662-FXJFO,0,Established
8107-RZLNV,2,Long-term
0516-OOHAR,3,New
2027-CWDNU,3,New
2737-WFVYW,1,Very New
9912-OMZDS,2,Long-term
3733-ZEECP,3,New
7878-RTCZG,1,Very New
2452-MRMZF,2,Long-term
2272-QAGFO,1,Very New
7103-IPXPJ,0,Established
4342-HFXWS,0,Established
3545-CNWRG,0,Established
1785-BPHTP,3,New
4989-LIXVT,2,Long-term
7315-WYOAW,1,Very New
1173-XZPYF,1,Very New
9850-OWRHQ,1,Very New
3768-NLUBH,2,Long-term
8676-TRMJS,1,Very New
2509-TFPJU,2,Long-term
9530-GRMJG,2,Long-term
6898-RBTLU,0,Established
5481-NTDOH,2,Long-term
2068-WWXQZ,0,Established
7359-SSBJK,2,Long-term
2061-VVFST,0,Established
0685-MLYYM,1,Very New
0749-IRGQE,1,Very New
2380-DAMQP,2,Long-term
2256-YLYLP,2,Long-term
1272-ILHFG,1,Very New
0164-XAIRP,3,New
5666-CYCYZ,3,New
4011-ARPHK,3,New
8182-PNAGI,1,Very New
6365-HITVU,2,Long-term
7558-IMLMT,2,Long-term
9488-FYQAU,2,Long-term
3590-TCXTB,1,Very New
6994-KERXL,1,Very New
7957-RYHQD,0,Established
2180-DXNEG,1,Very New
1960-UOTYM,0,Established
2740-JFBOK,1,Very New
6500-JVEGC,2,Long-term
5515-AKOAJ,0,Established
8976-OQHGT,1,Very New
5245-VDBUR,0,Established
6230-BSUXY,1,Very New
8469-SNFFH,2,Long-term
2144-ESWKO,0,Established
1241-FPMOF,0,Established
9928-BZVLZ,1,Very New
4114-QMKVN,0,Established
9003-CPATH,0,Established
1754-GKYPY,3,New
5294-CDGWY,0,Established
7956-XQWGU,3,New
1591-MQJTP,0,Established
5295-PCJOO,1,Very New
2369-FEVNO,1,Very New
9863-JZAIC,3,New
7471-MQPOS,2,Long-term
7660-HDPJV,1,Very New
5115-SQAAU,2,Long-term
9845-QOMAD,1,Very New
7672-VFMXZ,2,Long-term
9739-JLPQJ,2,Long-term
9916-AYHTC,0,Established
3855-ONCAR,1,Very New
1488-SYSFC,3,New
7931-PXHFC,0,Established
3990-QYKBE,0,Established
0970-QXPXW,1,Very New
3259-KNMRR,2,Long-term
6120-RJKLU,2,Long-term
9572-WUKSB,1,Very New
5893-KCLGT,2,Long-term
0076-LVEPS,3,New
3640-JQGJG,1,Very New
4919-MOAVT,1,Very New
1596-OQSPS,1,Very New
9867-XOBQA,3,New
9546-KDTRB,3,New
3090-HAWSU,2,Long-term
9820-RMCQV,1,Very New
3174-RKMOW,3,New
1760-CAZHT,3,New
7839-QRKXN,1,Very New
8441-SHIPE,2,Long-term
5204-QZXPU,3,New
4597-ELFTS,0,Established
1320-GVNHT,2,Long-term
1047-RNXZV,0,Established
3541-ZNUHK,0,Established
8450-JOVAH,1,Very New
8725-JEDFD,3,New
7562-UXTPG,1,Very New
8071-SBTRN,2,Long-term
1113-IUJYX,1,Very New
6668-CNMFP,3,New
5626-MGTUK,3,New
5681-LLOEI,0,Established
8212-DJRCH,1,Very New
4323-OHFOW,2,Long-term
4933-BSAIP,0,Established
2030-BTZRO,1,Very New
1116-DXXDF,0,Established
9274-CNFMO,1,Very New
7758-XKCBS,1,Very New
8992-JQYUN,1,Very New
6563-VNPMN,0,Established
0617-AQNWT,2,Long-term
2267-WTPYD,2,Long-term
0270-THENM,2,Long-term
2446-PLQVO,1,Very New
4707-MAXGU,2,Long-term
2710-WYVXG,1,Very New
3005-NFMTA,0,Established
6300-BWMJX,2,Long-term
8784-CGILN,3,New
5389-FFVKB,3,New
7009-LGECI,1,Very New
8444-WRIDW,2,Long-term
5022-KVDQT,3,New
7976-CICYS,1,Very New
1036-GUDCL,2,Long-term
2005-DWQZJ,1,Very New
8148-WOCMK,1,Very New
7815-PDTHL,3,New
9451-LPGOO,1,Very New
9173-IVZVP,0,Established
9129-UXERG,3,New
3635-JBPSG,1,Very New
7964-ZRKKG,2,Long-term
5868-YWPDW,1,Very New
6229-LSCKB,1,Very New
2025-JKFWI,1,Very New
4078-SAYYN,1,Very New
1724-IQWNM,1,Very New
8217-QYOHV,1,Very New
5546-QUERU,1,Very New
9940-HPQPG,1,Very New
6897-UUBNU,3,New
6127-IYJOZ,1,Very New
6618-RYATB,1,Very New
8930-XOTDP,3,New
5916-QEWPT,1,Very New
5060-TQUQN,3,New
0531-XBKMM,2,Long-term
8465-SBRXP,0,Established
2408-PSJVE,0,Established
9079-YEXQJ,0,Established
9700-ZCLOT,1,Very New
8738-JOKAR,0,Established
4534-WGCIR,2,Long-term
1930-WNXSB,2,Long-term
2685-SREOM,3,New
3508-CFVZL,2,Long-term
0402-CQAJN,0,Established
6692-UDPJC,1,Very New
1273-MTETI,1,Very New
0657-DOGUM,0,Established
5480-HPRRX,1,Very New
8792-AOROI,1,Very New
0295-PPHDO,1,Very New
5146-YYFRZ,2,Long-term
1195-OIYEJ,1,Very New
5906-CVLHP,0,Established
3452-SRFEG,0,Established
4070-OKWVH,0,Established
5297-MDOIR,2,Long-term
6369-MCAKO,2,Long-term
4926-UMJZD,3,New
6848-HJTXY,2,Long-term
6341-AEVKX,2,Long-term
4501-EQDRN,1,Very New
2990-HWIML,1,Very New
0682-USIXD,3,New
6976-BWGLQ,2,Long-term
7078-NVFAM,3,New
8065-QBYTO,2,Long-term
2133-TSRRM,3,New
7384-GHBPI,1,Very New
7603-USHJS,1,Very New
7234-FECYN,1,Very New
2511-ALLCS,3,New
3191-CSNMG,1,Very New
7952-OBOYL,1,Very New
7470-DYNOE,0,Established
7853-OETYL,1,Very New
1545-ACTAS,0,Established
5876-HZVZM,1,Very New
1400-MMYXY,1,Very New
5126-RCXYW,0,Established
3085-QUOZK,1,Very New
2363-BJLSL,2,Long-term
1956-YIFGE,3,New
3926-CUQZX,1,Very New
7921-LMDFQ,0,Established
2925-MXLSX,3,New
5820-PTRYM,0,Established
9609-BENEA,3,New
6211-WHMYA,2,Long-term
4459-BBGHE,3,New
9945-PSVIP,3,New
1041-RXHRA,0,Established
1750-CSKKM,1,Very New
9108-EJFJP,1,Very New
0530-IJVDB,2,Long-term
0508-SQWPL,2,Long-term
2215-ZAFGX,1,Very New
8213-TAZPM,2,Long-term
7142-HVGBG,0,Established
1304-SEGFY,2,Long-term
7242-EDTYC,0,Established
2904-GGUAZ,2,Long-term
8267-ZNYVZ,3,New
5136-GFPMB,0,Established
2595-KIWPV,3,New
5243-SAOTC,0,Established
9398-MMQTO,1,Very New
7619-PLRLP,0,Established
6457-GIRWB,1,Very New
6508-NJYRO,1,Very New
1450-SKCVI,0,Established
4710-NKCAW,1,Very New
5306-BVTKJ,0,Established
0357-NVCRI,3,New
5570-PTWEH,1,Very New
2371-KFUOG,2,Long-term
0463-ZSDNT,1,Very New
6502-MJQAE,1,Very New
6257-DTAYD,2,Long-term
4616-ULAOA,2,Long-term
7693-LCKZL,1,Very New
7746-AWNQW,3,New
5996-EBTKM,2,Long-term
2758-RNWXS,3,New
2314-TNDJQ,2,Long-term
2405-LBMUW,2,Long-term
3454-JFUBC,2,Long-term
0032-PGELS,1,Very New
9039-ZVJDC,1,Very New
6797-LNAQX,2,Long-term
9013-AQORL,0,Established
2898-MRKPI,2,Long-term
2750-BJLSB,0,Established
3648-GZPHF,3,New
2075-RMJIK,1,Very New
9588-YRFHY,0,Established
6394-MFYNG,0,Established
1564-NTYXF,1,Very New
9364-YKUVW,1,Very New
5392-AKEMH,1,Very New
2451-YMUXS,2,Long-term
3914-FDRHP,1,Very New
3078-ZKNTS,1,Very New
1024-KPRBB,0,Established
4690-PKDQG,0,Established
8155-IBNHG,3,New
0886-QGENL,3,New
9547-ITEFG,1,Very New
1264-FUHCX,0,Established
7789-CRUVC,2,Long-term
6598-KELSS,0,Established
8739-WWKDU,3,New
8685-WHQPW,3,New
4745-LSPLO,1,Very New
8083-YTZES,1,Very New
7240-FQLHE,3,New
6664-FPDAC,0,Established
9972-VAFJJ,0,Established
0422-UXFAP,0,Established
1904-WAJAA,3,New
5130-YPIRV,2,Long-term
2843-CQMEG,3,New
6439-PKTRR,2,Long-term
5351-QESIO,1,Very New
0786-VSSUD,3,New
5568-DMXZS,1,Very New
8468-FZTOE,2,Long-term
6633-SYEUS,3,New
6447-GORXK,3,New
6967-PEJLL,0,Established
3976-BWUCK,3,New
5981-ZVXOT,3,New
1684-FLBGS,3,New
1389-WNUIB,3,New
0376-OIWME,3,New
3585-ISXZP,1,Very New
0218-QNVAS,2,Long-term
6583-QGCSI,0,Established
0804-YGEQV,0,Established
7164-BPTUT,2,Long-term
4174-LPGTI,0,Established
2523-EWWZL,3,New
0928-XUTSN,1,Very New
2108-XWMPY,1,Very New
0052-YNYOT,2,Long-term
6304-IJFSQ,1,Very New
9586-JGQKH,2,Long-term
4501-VCPFK,3,New
6075-SLNIL,0,Established
9347-AERRL,3,New
0093-XWZFY,0,Established
2274-XUATA,2,Long-term
1980-KXVPM,1,Very New
7703-ZEKEF,3,New
0723-DRCLG,1,Very New
5482-NUPNA,1,Very New
6691-CCIHA,2,Long-term
1685-BQULA,0,Established
9053-EJUNL,0,Established
0666-UXTJO,3,New
1471-GIQKQ,1,Very New
4807-IZYOZ,0,Established
1122-JWTJW,1,Very New
9710-NJERN,0,Established
9837-FWLCH,1,Very New
1699-HPSBG,1,Very New
7203-OYKCT,2,Long-term
1035-IPQPU,2,Long-term
7398-LXGYX,0,Established
2823-LKABH,3,New
8775-CEBBJ,1,Very New
0550-DCXLH,1,Very New
9281-CEDRU,2,Long-term
2235-DWLJU,1,Very New
0871-OPBXW,1,Very New
3605-JISKB,0,Established
6894-LFHLY,1,Very New
9767-FFLEM,0,Established
0639-TSIQW,2,Long-term
8456-QDAVC,3,New
7750-EYXWZ,1,Very New
2569-WGERO,2,Long-term
6840-RESVB,3,New
2234-XADUH,2,Long-term
4801-JZAZL,1,Very New
8361-LTMKD,1,Very New
3186-AJIEK,2,Long-term
