customerID,Cluster,SegmentName
8990-YOZLV,1,High Spenders
3069-SSVSN,0,Low Spenders
5222-IMUKT,3,Medium-High Spenders
3627-FCRDW,3,Medium-High Spenders
7562-GSUHK,3,Medium-High Spenders
6685-XSHHU,2,Medium-Low Spenders
8901-UPRHR,1,High Spenders
4903-UYAVB,0,Low Spenders
0118-JPNOY,3,Medium-High Spenders
6776-TLWOI,0,Low Spenders
3845-FXCYS,0,Low Spenders
5857-XRECV,0,Low Spenders
0725-CXOTM,3,Medium-High Spenders
4343-EJVQB,3,Medium-High Spenders
9000-PLFUZ,2,Medium-Low Spenders
3427-GGZZI,3,Medium-High Spenders
7779-ORAEL,1,High Spenders
0644-OQMDK,3,Medium-High Spenders
4077-CROMM,3,Medium-High Spenders
3154-CFSZG,1,High Spenders
2868-MZAGQ,3,Medium-High Spenders
4847-QNOKA,0,Low Spenders
2220-IAHLS,0,Low Spenders
1658-XUHBX,1,High Spenders
6379-RXJRQ,3,Medium-High Spenders
2378-HTWFW,3,Medium-High Spenders
8650-RHRKE,0,Low Spenders
4377-VDHYI,3,Medium-High Spenders
0475-RIJEP,1,High Spenders
1260-TTRXI,0,Low Spenders
3719-TDVQB,2,Medium-Low Spenders
6328-ZPBGN,3,Medium-High Spenders
0201-MIBOL,1,High Spenders
4937-QPZPO,1,High Spenders
2925-VDZHY,1,High Spenders
6981-TDRFT,2,Medium-Low Spenders
3413-CSSTH,2,Medium-Low Spenders
8033-VCZGH,1,High Spenders
4789-KWMXN,1,High Spenders
0224-NIJLP,0,Low Spenders
7542-CYDDM,0,Low Spenders
4718-WXBGI,1,High Spenders
2867-UIMSS,3,Medium-High Spenders
8495-PRWFH,2,Medium-Low Spenders
0439-IFYUN,3,Medium-High Spenders
5716-LIBJC,3,Medium-High Spenders
2868-LLSKM,1,High Spenders
8111-RKSPX,3,Medium-High Spenders
2988-QRAJY,1,High Spenders
1585-MQSSU,0,Low Spenders
0071-NDAFP,0,Low Spenders
2856-NNASM,1,High Spenders
7328-ZJAJO,2,Medium-Low Spenders
6458-CYIDZ,3,Medium-High Spenders
8559-CIZFV,3,Medium-High Spenders
1090-PYKCI,1,High Spenders
3058-WQDRE,0,Low Spenders
7547-EKNFS,1,High Spenders
2279-AXJJK,1,High Spenders
6769-DYBQN,1,High Spenders
0909-SELIE,1,High Spenders
3417-TSCIC,0,Low Spenders
1042-HFUCW,3,Medium-High Spenders
4439-JMPMT,3,Medium-High Spenders
6537-OTKMY,0,Low Spenders
8999-EXMNO,0,Low Spenders
6725-TPKJO,2,Medium-Low Spenders
2446-BEGGB,3,Medium-High Spenders
7162-WPHPM,1,High Spenders
1599-MMYRQ,1,High Spenders
8821-KVZKQ,1,High Spenders
1496-GGSUK,0,Low Spenders
6434-TTGJP,0,Low Spenders
0042-JVWOJ,0,Low Spenders
0130-SXOUN,1,High Spenders
2575-GFSOE,3,Medium-High Spenders
2330-PQGDQ,1,High Spenders
1452-UZOSF,1,High Spenders
2097-YVPKN,2,Medium-Low Spenders
2842-JTCCU,0,Low Spenders
8597-CTXVJ,1,High Spenders
6631-HMANX,1,High Spenders
9962-BFPDU,0,Low Spenders
3296-SILRA,3,Medium-High Spenders
9681-OXGVC,3,Medium-High Spenders
6394-HHHZM,0,Low Spenders
5995-LFTLE,2,Medium-Low Spenders
5180-UCIIQ,0,Low Spenders
1932-UEDCX,3,Medium-High Spenders
7153-OANIO,3,Medium-High Spenders
5188-HGMLP,1,High Spenders
0665-XHDJU,1,High Spenders
6521-YYTYI,3,Medium-High Spenders
8878-HMWBV,0,Low Spenders
8265-HKSOW,1,High Spenders
3544-FBCAS,1,High Spenders
5331-RGMTT,1,High Spenders
4759-PXTAN,1,High Spenders
7054-DMVAS,2,Medium-Low Spenders
3428-MMGUB,1,High Spenders
6549-BTYPG,2,Medium-Low Spenders
7823-JSOAG,3,Medium-High Spenders
3705-RHRFR,1,High Spenders
9374-YOLBJ,0,Low Spenders
9074-KGVOX,2,Medium-Low Spenders
6128-DAFVY,2,Medium-Low Spenders
9933-QRGTX,1,High Spenders
4476-OSWTN,1,High Spenders
3751-KTZEL,0,Low Spenders
1977-STDKI,3,Medium-High Spenders
5066-GFJMM,0,Low Spenders
2661-GKBTK,1,High Spenders
0458-HEUZG,0,Low Spenders
7268-WNTCP,2,Medium-Low Spenders
0824-VWDPO,1,High Spenders
8409-WQJUX,3,Medium-High Spenders
2578-JQPHZ,1,High Spenders
3278-FSIXX,0,Low Spenders
5813-UECBU,3,Medium-High Spenders
0328-GRPMV,3,Medium-High Spenders
9746-UGFAC,0,Low Spenders
2946-KIQSP,2,Medium-Low Spenders
0625-AFOHS,0,Low Spenders
6726-WEXXK,3,Medium-High Spenders
4636-OLWOE,2,Medium-Low Spenders
4342-HENTK,3,Medium-High Spenders
4685-ERGHK,1,High Spenders
0885-HMGPY,1,High Spenders
5003-OKNNK,0,Low Spenders
4195-SMMNX,0,Low Spenders
7208-PSIHR,1,High Spenders
4012-ZTHBR,0,Low Spenders
0489-WMEMG,0,Low Spenders
7435-ZNUYY,0,Low Spenders
1354-YZFNB,0,Low Spenders
6956-SMUCM,3,Medium-High Spenders
2985-FMWYF,3,Medium-High Spenders
2812-ENYMO,3,Medium-High Spenders
2717-HVIZY,0,Low Spenders
3223-WZWJM,3,Medium-High Spenders
3422-GALYP,3,Medium-High Spenders
9053-JZFKV,1,High Spenders
2530-ENDWQ,1,High Spenders
2890-WFBHU,1,High Spenders
0327-WFZSY,1,High Spenders
7977-HXJKU,0,Low Spenders
6615-ZGEDR,0,Low Spenders
7033-CLAMM,2,Medium-Low Spenders
4023-RTIQM,2,Medium-Low Spenders
0864-FVJNJ,1,High Spenders
7356-IWLFW,1,High Spenders
9541-PWTWO,1,High Spenders
3967-VQOGC,2,Medium-Low Spenders
7872-RDDLZ,2,Medium-Low Spenders
9250-WYPLL,3,Medium-High Spenders
6308-CQRBU,1,High Spenders
2754-XBHTB,3,Medium-High Spenders
1597-LHYNC,3,Medium-High Spenders
0186-CAERR,1,High Spenders
3043-SUDUA,0,Low Spenders
5442-BHQNG,3,Medium-High Spenders
2169-RRLFW,2,Medium-Low Spenders
5872-OEQNH,2,Medium-Low Spenders
3162-KKZXO,1,High Spenders
7055-VKGDA,1,High Spenders
0754-UKWQP,3,Medium-High Spenders
8873-GLDMH,3,Medium-High Spenders
5696-JVVQY,2,Medium-Low Spenders
8946-BFWSG,2,Medium-Low Spenders
7493-TPUWZ,3,Medium-High Spenders
0547-HURJB,0,Low Spenders
8904-OPDCK,2,Medium-Low Spenders
8845-LWKGE,3,Medium-High Spenders
1577-HKTFG,0,Low Spenders
8752-STIVR,3,Medium-High Spenders
0691-NIKRI,1,High Spenders
5022-JNQEQ,3,Medium-High Spenders
4558-FANTW,3,Medium-High Spenders
3249-VHRIP,2,Medium-Low Spenders
3736-BLEPA,3,Medium-High Spenders
4701-LKOZD,1,High Spenders
6603-QWSPR,1,High Spenders
9921-QFQUL,3,Medium-High Spenders
1929-ZCBHE,2,Medium-Low Spenders
4378-MYPGO,1,High Spenders
8651-ENBZX,1,High Spenders
4129-LYCOI,1,High Spenders
7798-JVXYM,3,Medium-High Spenders
8647-SDTWQ,1,High Spenders
2696-ECXKC,1,High Spenders
2081-KJSQF,0,Low Spenders
7623-TRNQN,0,Low Spenders
3323-CPBWR,3,Medium-High Spenders
9330-IJWIO,3,Medium-High Spenders
3384-CTMSF,1,High Spenders
0902-RFHOF,2,Medium-Low Spenders
9286-DOJGF,3,Medium-High Spenders
6048-QBXKL,0,Low Spenders
9661-MHUMO,0,Low Spenders
7718-RXDGG,3,Medium-High Spenders
1025-FALIX,3,Medium-High Spenders
3451-VAWLI,2,Medium-Low Spenders
3407-QGWLG,0,Low Spenders
1842-EZJMK,1,High Spenders
2347-WKKAE,1,High Spenders
8735-DCXNF,0,Low Spenders
3214-IYUUQ,1,High Spenders
1936-UAFEH,1,High Spenders
3587-PMCOY,3,Medium-High Spenders
8079-XRJRS,1,High Spenders
1027-LKKQQ,1,High Spenders
7148-XZPHA,1,High Spenders
8073-IJDCM,0,Low Spenders
5309-TAIKL,3,Medium-High Spenders
6856-RAURS,3,Medium-High Spenders
8778-LMWTJ,3,Medium-High Spenders
9717-IOAAF,0,Low Spenders
8884-ADFVN,3,Medium-High Spenders
2845-KDHVX,1,High Spenders
0848-SOMKO,2,Medium-Low Spenders
2720-WGKHP,3,Medium-High Spenders
6734-FQAJX,1,High Spenders
2869-ADAWR,1,High Spenders
1535-VTJOQ,0,Low Spenders
6368-TZZDT,0,Low Spenders
0943-ZQPXH,1,High Spenders
1293-BSEUN,2,Medium-Low Spenders
9894-EZEWG,3,Medium-High Spenders
1302-TPUBN,2,Medium-Low Spenders
7851-FLGGQ,0,Low Spenders
0637-UBJRP,3,Medium-High Spenders
0940-OUQEC,3,Medium-High Spenders
2378-VTKDH,1,High Spenders
0927-CNGRH,0,Low Spenders
8608-OZTLB,3,Medium-High Spenders
2335-GSODA,0,Low Spenders
1952-DVVSW,0,Low Spenders
0702-PGIBZ,3,Medium-High Spenders
6656-GULJQ,1,High Spenders
9853-JFZDU,2,Medium-Low Spenders
1963-VAUKV,0,Low Spenders
3777-XROBG,2,Medium-Low Spenders
6994-FGRHH,1,High Spenders
4000-VGMQP,3,Medium-High Spenders
3999-WRNGR,2,Medium-Low Spenders
3466-RITXD,3,Medium-High Spenders
2680-XKKNJ,3,Medium-High Spenders
3058-HJCUY,1,High Spenders
2974-GGUXS,3,Medium-High Spenders
7994-XIRTR,2,Medium-Low Spenders
3259-FDWOY,1,High Spenders
2101-RANCD,1,High Spenders
7921-BEPCI,1,High Spenders
0807-ZABDG,0,Low Spenders
8510-TMWYB,2,Medium-Low Spenders
3258-ZKPAI,1,High Spenders
1428-IEDPR,1,High Spenders
5298-GSTLM,1,High Spenders
4450-YOOHP,2,Medium-Low Spenders
6728-CZFEI,3,Medium-High Spenders
5748-RNCJT,1,High Spenders
3653-NCRDJ,2,Medium-Low Spenders
6121-TNHBO,1,High Spenders
5119-NZPTV,3,Medium-High Spenders
6519-ZHPXP,1,High Spenders
7739-LAXOG,3,Medium-High Spenders
3472-QPRCH,2,Medium-Low Spenders
8224-UAXBZ,2,Medium-Low Spenders
9610-WCESF,2,Medium-Low Spenders
9776-CLUJA,1,High Spenders
2486-WYVVE,3,Medium-High Spenders
3865-ZYKAD,1,High Spenders
1422-DGUBX,3,Medium-High Spenders
2999-AANRQ,3,Medium-High Spenders
8668-KNZTI,2,Medium-Low Spenders
0480-KYJVA,2,Medium-Low Spenders
6034-ZRYCV,2,Medium-Low Spenders
9746-YKGXB,2,Medium-Low Spenders
3926-YZVVX,2,Medium-Low Spenders
6000-UKLWI,2,Medium-Low Spenders
2079-FBMZK,3,Medium-High Spenders
6332-FBZRI,1,High Spenders
2096-XOTMO,0,Low Spenders
3266-FTKHB,0,Low Spenders
8221-EQDGL,3,Medium-High Spenders
2346-LOCWC,2,Medium-Low Spenders
6608-QQLVK,0,Low Spenders
0298-XACET,2,Medium-Low Spenders
7560-QJAVJ,1,High Spenders
2995-YWTCD,0,Low Spenders
3551-HUAZH,3,Medium-High Spenders
9137-UIYPG,1,High Spenders
2809-ZMYOQ,3,Medium-High Spenders
5084-OOVCJ,3,Medium-High Spenders
0254-WWRKD,2,Medium-Low Spenders
7727-SHVZV,0,Low Spenders
6302-JGYRJ,3,Medium-High Spenders
5339-PXDVH,3,Medium-High Spenders
2205-LPVGL,1,High Spenders
8782-NUUOL,1,High Spenders
3685-YLCMQ,1,High Spenders
7601-WFVZV,0,Low Spenders
4609-KNNWG,0,Low Spenders
4868-AADLV,1,High Spenders
9529-OFXHY,3,Medium-High Spenders
8634-MPHTR,1,High Spenders
2669-QVCRG,1,High Spenders
2478-EEWWM,2,Medium-Low Spenders
9174-IHETN,1,High Spenders
2233-TXSIU,0,Low Spenders
9644-UMGQA,0,Low Spenders
3256-EZDBI,2,Medium-Low Spenders
8761-NSOBC,1,High Spenders
0419-YAAPX,1,High Spenders
8413-VONUO,3,Medium-High Spenders
0872-CASZJ,1,High Spenders
4726-DLWQN,1,High Spenders
8164-OCKUJ,2,Medium-Low Spenders
3094-JOJAI,3,Medium-High Spenders
9494-MRNYX,3,Medium-High Spenders
2599-CZABP,0,Low Spenders
7945-PRBVF,2,Medium-Low Spenders
4544-RXFMG,0,Low Spenders
0859-YGKFW,0,Low Spenders
1150-FTQGN,1,High Spenders
9223-UCPVT,3,Medium-High Spenders
7196-LIWRH,0,Low Spenders
5448-VWNAM,3,Medium-High Spenders
1177-XZBJL,2,Medium-Low Spenders
3518-FSTWG,1,High Spenders
9330-VOFSZ,1,High Spenders
4351-QLCSU,0,Low Spenders
0939-EREMR,0,Low Spenders
9389-ACWBI,3,Medium-High Spenders
5419-JPRRN,3,Medium-High Spenders
3644-QXEHN,3,Medium-High Spenders
2911-IJORQ,3,Medium-High Spenders
5921-NGYRH,1,High Spenders
2100-BDNSN,3,Medium-High Spenders
5998-DZLYR,1,High Spenders
0488-GSLFR,3,Medium-High Spenders
9318-NKNFC,0,Low Spenders
3985-HOYPM,0,Low Spenders
9728-FTTVZ,3,Medium-High Spenders
9548-LERKT,0,Low Spenders
6576-FBXOJ,0,Low Spenders
4310-KEDTB,0,Low Spenders
7254-IQWOZ,3,Medium-High Spenders
2474-BRUCM,1,High Spenders
4062-HBMOS,1,High Spenders
0742-NXBGR,3,Medium-High Spenders
2676-ISHSF,0,Low Spenders
9236-NDUCW,0,Low Spenders
4753-PADAS,1,High Spenders
6103-QCKFX,2,Medium-Low Spenders
7781-EWARA,1,High Spenders
6110-OHIHY,3,Medium-High Spenders
7018-FPXHH,2,Medium-Low Spenders
5889-LFOLL,3,Medium-High Spenders
5708-EVONK,1,High Spenders
8708-XPXHZ,1,High Spenders
0616-ATFGB,0,Low Spenders
0572-ZJKLT,1,High Spenders
5135-RDDQL,2,Medium-Low Spenders
1353-LJWEM,3,Medium-High Spenders
1794-SWWKL,3,Medium-High Spenders
6166-YIPFO,1,High Spenders
7016-BPGEU,0,Low Spenders
6876-ADESB,0,Low Spenders
9332-GYWLO,0,Low Spenders
1963-SVUCV,0,Low Spenders
4184-VODJZ,1,High Spenders
0220-EBGCE,3,Medium-High Spenders
1092-WPIVQ,0,Low Spenders
7233-IOQNP,2,Medium-Low Spenders
2834-JKOOW,0,Low Spenders
2754-VDLTR,3,Medium-High Spenders
2400-FEQME,2,Medium-Low Spenders
3190-XFANI,1,High Spenders
7551-DACSP,0,Low Spenders
4957-SREEC,2,Medium-Low Spenders
7235-NXZCP,3,Medium-High Spenders
0230-UBYPQ,2,Medium-Low Spenders
4923-ADWXJ,3,Medium-High Spenders
1763-KUAAW,0,Low Spenders
1104-TNLZA,3,Medium-High Spenders
5195-KPUNQ,1,High Spenders
0520-FDVVT,1,High Spenders
3439-GVUSX,0,Low Spenders
1444-VVSGW,1,High Spenders
5712-PTIWW,3,Medium-High Spenders
5949-HGVJL,3,Medium-High Spenders
5203-XEHAX,3,Medium-High Spenders
1635-HDGFT,0,Low Spenders
3315-TOTBP,3,Medium-High Spenders
8050-XGRVL,2,Medium-Low Spenders
6661-HBGWL,1,High Spenders
1518-VOWAV,3,Medium-High Spenders
9828-QHFBK,0,Low Spenders
3908-MKIMJ,2,Medium-Low Spenders
5012-YSPJJ,3,Medium-High Spenders
5909-ECHUI,0,Low Spenders
1309-BXVOQ,3,Medium-High Spenders
6728-VOIFY,1,High Spenders
9317-WZPGV,3,Medium-High Spenders
4891-NLUBA,2,Medium-Low Spenders
2856-HYAPG,3,Medium-High Spenders
8969-PRHFK,0,Low Spenders
0661-KQHNK,0,Low Spenders
8709-KRDVL,3,Medium-High Spenders
4488-PSYCG,0,Low Spenders
1427-VERSM,1,High Spenders
9801-NOSHQ,0,Low Spenders
6339-YPSAH,3,Medium-High Spenders
3621-CEOVK,3,Medium-High Spenders
6906-ANDWJ,3,Medium-High Spenders
2159-TURXX,0,Low Spenders
1548-FEHVL,1,High Spenders
3795-CAWEX,1,High Spenders
6215-NQCPY,3,Medium-High Spenders
5647-URDKA,0,Low Spenders
2229-DPMBI,0,Low Spenders
9626-WEQRM,0,Low Spenders
2188-SXWVT,2,Medium-Low Spenders
6258-PVZWJ,1,High Spenders
1094-BKOSX,2,Medium-Low Spenders
6969-MVBAI,3,Medium-High Spenders
2978-XXSOG,3,Medium-High Spenders
2342-CKIAO,0,Low Spenders
6953-PBDIN,1,High Spenders
3898-BSJYF,3,Medium-High Spenders
3938-YFPXD,1,High Spenders
7696-AMHOD,1,High Spenders
2453-SAFNS,1,High Spenders
9558-IHEZX,1,High Spenders
9617-UDPEU,0,Low Spenders
6340-DACFT,2,Medium-Low Spenders
4955-VCWBI,2,Medium-Low Spenders
6813-GZQCG,2,Medium-Low Spenders
7426-GSWPO,1,High Spenders
3389-KTRXV,0,Low Spenders
3118-UHVVQ,2,Medium-Low Spenders
1031-IIDEO,3,Medium-High Spenders
5832-XKAES,3,Medium-High Spenders
3205-MXZRA,3,Medium-High Spenders
4701-AHWMW,2,Medium-Low Spenders
8317-BVKSO,0,Low Spenders
5702-KVQRD,1,High Spenders
0083-PIVIK,1,High Spenders
9210-IAHGH,3,Medium-High Spenders
6169-PGNCD,1,High Spenders
0023-XUOPT,3,Medium-High Spenders
4592-IWTJI,0,Low Spenders
4909-JOUPP,1,High Spenders
4657-FWVFY,1,High Spenders
2257-BOVXD,3,Medium-High Spenders
7729-JTEEC,0,Low Spenders
7632-MNYOY,1,High Spenders
6518-LGAOV,1,High Spenders
7242-QZLXF,0,Low Spenders
4576-CSAJH,3,Medium-High Spenders
1000-AJSLD,0,Low Spenders
9696-RMYBA,3,Medium-High Spenders
8690-UPCZI,3,Medium-High Spenders
1062-LHZOD,3,Medium-High Spenders
9770-LXDBK,0,Low Spenders
4086-WITJG,2,Medium-Low Spenders
8344-WFMFH,0,Low Spenders
9600-NAXZN,1,High Spenders
8822-KNBHV,1,High Spenders
8404-FYDIB,3,Medium-High Spenders
2791-SFVEW,0,Low Spenders
6457-USBER,3,Medium-High Spenders
6762-NSODU,2,Medium-Low Spenders
4662-EKDPQ,3,Medium-High Spenders
9248-OJYKK,3,Medium-High Spenders
9888-ZCUMM,2,Medium-Low Spenders
3398-FSHON,3,Medium-High Spenders
3319-DWOEP,3,Medium-High Spenders
1074-WVEVG,2,Medium-Low Spenders
9979-RGMZT,3,Medium-High Spenders
6437-UDQJM,1,High Spenders
1226-IENZN,3,Medium-High Spenders
2108-GLPQB,3,Medium-High Spenders
9259-PACGQ,3,Medium-High Spenders
4415-IJZTP,3,Medium-High Spenders
1465-VINDH,3,Medium-High Spenders
5474-LAMUQ,0,Low Spenders
3468-DRVQJ,3,Medium-High Spenders
1122-YJBCS,2,Medium-Low Spenders
4990-ALDGW,2,Medium-Low Spenders
4816-OKWNX,1,High Spenders
3315-IKYZQ,0,Low Spenders
2810-FTLEM,0,Low Spenders
4747-LCAQL,3,Medium-High Spenders
3411-WLRSQ,3,Medium-High Spenders
0898-XCGTF,1,High Spenders
8006-PYCSW,0,Low Spenders
8249-THVEC,2,Medium-Low Spenders
8722-PRFDV,1,High Spenders
2164-SOQXL,0,Low Spenders
4020-KIUDI,0,Low Spenders
5850-BDWCY,0,Low Spenders
2038-YSEZE,3,Medium-High Spenders
0827-ITJPH,2,Medium-Low Spenders
8799-OXZMD,0,Low Spenders
1925-TIBLE,3,Medium-High Spenders
1705-GUHPV,2,Medium-Low Spenders
4779-ZGICK,2,Medium-Low Spenders
0048-PIHNL,2,Medium-Low Spenders
0818-OCPZO,3,Medium-High Spenders
3967-KXAPS,1,High Spenders
1447-GIQMR,3,Medium-High Spenders
3704-IEAXF,2,Medium-Low Spenders
6810-VCAEX,2,Medium-Low Spenders
0674-EYYZV,0,Low Spenders
4480-MBMLB,1,High Spenders
1395-OFUWC,2,Medium-Low Spenders
0822-QGCXA,3,Medium-High Spenders
0872-NXJYS,3,Medium-High Spenders
2832-KJCRD,1,High Spenders
3588-WSTTJ,1,High Spenders
5090-EMGTC,1,High Spenders
2346-CZYIL,0,Low Spenders
3798-EPWRR,0,Low Spenders
6258-NGCNG,0,Low Spenders
4186-ZBUEW,3,Medium-High Spenders
5274-XHAKY,1,High Spenders
1442-BQPVU,0,Low Spenders
3978-YNKDD,0,Low Spenders
4940-KHCWD,2,Medium-Low Spenders
9412-ARGBX,1,High Spenders
1389-CXMLU,3,Medium-High Spenders
9589-ABEPT,1,High Spenders
9388-ZEYVT,2,Medium-Low Spenders
0305-SQECB,0,Low Spenders
7605-SNLQG,2,Medium-Low Spenders
4670-TABXH,1,High Spenders
5561-NWEVX,3,Medium-High Spenders
0064-SUDOG,0,Low Spenders
8561-NMTBD,1,High Spenders
5161-XEUVX,1,High Spenders
8292-FRFZQ,2,Medium-Low Spenders
8591-NXRCV,3,Medium-High Spenders
7895-VONWT,0,Low Spenders
4526-RMTLL,3,Medium-High Spenders
6253-GNHWH,1,High Spenders
4566-NECEV,3,Medium-High Spenders
8080-POTJR,3,Medium-High Spenders
6906-MPARY,1,High Spenders
3662-FXJFO,2,Medium-Low Spenders
8107-RZLNV,1,High Spenders
0516-OOHAR,3,Medium-High Spenders
2027-CWDNU,3,Medium-High Spenders
2737-WFVYW,0,Low Spenders
9912-OMZDS,1,High Spenders
3733-ZEECP,0,Low Spenders
7878-RTCZG,0,Low Spenders
2452-MRMZF,2,Medium-Low Spenders
2272-QAGFO,3,Medium-High Spenders
7103-IPXPJ,1,High Spenders
4342-HFXWS,2,Medium-Low Spenders
3545-CNWRG,1,High Spenders
1785-BPHTP,3,Medium-High Spenders
4989-LIXVT,1,High Spenders
7315-WYOAW,3,Medium-High Spenders
1173-XZPYF,3,Medium-High Spenders
9850-OWRHQ,3,Medium-High Spenders
3768-NLUBH,1,High Spenders
8676-TRMJS,3,Medium-High Spenders
2509-TFPJU,2,Medium-Low Spenders
9530-GRMJG,1,High Spenders
6898-RBTLU,1,High Spenders
5481-NTDOH,1,High Spenders
2068-WWXQZ,2,Medium-Low Spenders
7359-SSBJK,1,High Spenders
2061-VVFST,2,Medium-Low Spenders
0685-MLYYM,3,Medium-High Spenders
0749-IRGQE,0,Low Spenders
2380-DAMQP,1,High Spenders
2256-YLYLP,1,High Spenders
1272-ILHFG,0,Low Spenders
0164-XAIRP,0,Low Spenders
5666-CYCYZ,3,Medium-High Spenders
4011-ARPHK,0,Low Spenders
8182-PNAGI,0,Low Spenders
6365-HITVU,1,High Spenders
7558-IMLMT,2,Medium-Low Spenders
9488-FYQAU,1,High Spenders
3590-TCXTB,0,Low Spenders
6994-KERXL,0,Low Spenders
7957-RYHQD,3,Medium-High Spenders
2180-DXNEG,3,Medium-High Spenders
1960-UOTYM,1,High Spenders
2740-JFBOK,0,Low Spenders
6500-JVEGC,1,High Spenders
5515-AKOAJ,1,High Spenders
8976-OQHGT,0,Low Spenders
5245-VDBUR,2,Medium-Low Spenders
6230-BSUXY,3,Medium-High Spenders
8469-SNFFH,1,High Spenders
2144-ESWKO,2,Medium-Low Spenders
1241-FPMOF,2,Medium-Low Spenders
9928-BZVLZ,0,Low Spenders
4114-QMKVN,1,High Spenders
9003-CPATH,1,High Spenders
1754-GKYPY,3,Medium-High Spenders
5294-CDGWY,2,Medium-Low Spenders
7956-XQWGU,0,Low Spenders
1591-MQJTP,1,High Spenders
5295-PCJOO,0,Low Spenders
2369-FEVNO,0,Low Spenders
9863-JZAIC,2,Medium-Low Spenders
7471-MQPOS,1,High Spenders
7660-HDPJV,3,Medium-High Spenders
5115-SQAAU,2,Medium-Low Spenders
9845-QOMAD,0,Low Spenders
7672-VFMXZ,2,Medium-Low Spenders
9739-JLPQJ,1,High Spenders
9916-AYHTC,2,Medium-Low Spenders
3855-ONCAR,3,Medium-High Spenders
1488-SYSFC,0,Low Spenders
7931-PXHFC,2,Medium-Low Spenders
3990-QYKBE,1,High Spenders
0970-QXPXW,0,Low Spenders
3259-KNMRR,1,High Spenders
6120-RJKLU,1,High Spenders
9572-WUKSB,0,Low Spenders
5893-KCLGT,2,Medium-Low Spenders
0076-LVEPS,0,Low Spenders
3640-JQGJG,0,Low Spenders
4919-MOAVT,3,Medium-High Spenders
1596-OQSPS,0,Low Spenders
9867-XOBQA,0,Low Spenders
9546-KDTRB,0,Low Spenders
3090-HAWSU,1,High Spenders
9820-RMCQV,0,Low Spenders
3174-RKMOW,1,High Spenders
1760-CAZHT,0,Low Spenders
7839-QRKXN,0,Low Spenders
8441-SHIPE,2,Medium-Low Spenders
5204-QZXPU,0,Low Spenders
4597-ELFTS,2,Medium-Low Spenders
1320-GVNHT,1,High Spenders
1047-RNXZV,2,Medium-Low Spenders
3541-ZNUHK,1,High Spenders
8450-JOVAH,0,Low Spenders
8725-JEDFD,3,Medium-High Spenders
7562-UXTPG,3,Medium-High Spenders
8071-SBTRN,1,High Spenders
1113-IUJYX,3,Medium-High Spenders
6668-CNMFP,3,Medium-High Spenders
5626-MGTUK,3,Medium-High Spenders
5681-LLOEI,1,High Spenders
8212-DJRCH,3,Medium-High Spenders
4323-OHFOW,1,High Spenders
4933-BSAIP,2,Medium-Low Spenders
2030-BTZRO,0,Low Spenders
1116-DXXDF,1,High Spenders
9274-CNFMO,3,Medium-High Spenders
7758-XKCBS,0,Low Spenders
8992-JQYUN,0,Low Spenders
6563-VNPMN,1,High Spenders
0617-AQNWT,2,Medium-Low Spenders
2267-WTPYD,1,High Spenders
0270-THENM,1,High Spenders
2446-PLQVO,3,Medium-High Spenders
4707-MAXGU,2,Medium-Low Spenders
2710-WYVXG,3,Medium-High Spenders
3005-NFMTA,1,High Spenders
6300-BWMJX,1,High Spenders
8784-CGILN,3,Medium-High Spenders
5389-FFVKB,3,Medium-High Spenders
7009-LGECI,0,Low Spenders
8444-WRIDW,1,High Spenders
5022-KVDQT,3,Medium-High Spenders
7976-CICYS,0,Low Spenders
1036-GUDCL,1,High Spenders
2005-DWQZJ,0,Low Spenders
8148-WOCMK,0,Low Spenders
7815-PDTHL,2,Medium-Low Spenders
9451-LPGOO,3,Medium-High Spenders
9173-IVZVP,2,Medium-Low Spenders
9129-UXERG,3,Medium-High Spenders
3635-JBPSG,0,Low Spenders
7964-ZRKKG,1,High Spenders
5868-YWPDW,3,Medium-High Spenders
6229-LSCKB,3,Medium-High Spenders
2025-JKFWI,3,Medium-High Spenders
4078-SAYYN,3,Medium-High Spenders
1724-IQWNM,0,Low Spenders
8217-QYOHV,0,Low Spenders
5546-QUERU,0,Low Spenders
9940-HPQPG,3,Medium-High Spenders
6897-UUBNU,3,Medium-High Spenders
6127-IYJOZ,0,Low Spenders
6618-RYATB,3,Medium-High Spenders
8930-XOTDP,3,Medium-High Spenders
5916-QEWPT,3,Medium-High Spenders
5060-TQUQN,3,Medium-High Spenders
0531-XBKMM,1,High Spenders
8465-SBRXP,1,High Spenders
2408-PSJVE,2,Medium-Low Spenders
9079-YEXQJ,1,High Spenders
9700-ZCLOT,0,Low Spenders
8738-JOKAR,2,Medium-Low Spenders
4534-WGCIR,2,Medium-Low Spenders
1930-WNXSB,1,High Spenders
2685-SREOM,3,Medium-High Spenders
3508-CFVZL,1,High Spenders
0402-CQAJN,1,High Spenders
6692-UDPJC,3,Medium-High Spenders
1273-MTETI,3,Medium-High Spenders
0657-DOGUM,2,Medium-Low Spenders
5480-HPRRX,0,Low Spenders
8792-AOROI,3,Medium-High Spenders
0295-PPHDO,3,Medium-High Spenders
5146-YYFRZ,2,Medium-Low Spenders
1195-OIYEJ,3,Medium-High Spenders
5906-CVLHP,2,Medium-Low Spenders
3452-SRFEG,1,High Spenders
4070-OKWVH,1,High Spenders
5297-MDOIR,1,High Spenders
6369-MCAKO,1,High Spenders
